ticker,sector,roe,roa,profit_margin,operating_margin,debt_to_equity,current_ratio,revenue_growth,eps_growth,asset_turnover,pe_ratio,pb_ratio,ps_ratio,peg_ratio,ev_ebitda,fcf_yield,market_cap,revenue,net_income,free_cash_flow,label
EXC,Utilities,9.137847776828497,2.282342462703184,10.68264721208963,18.70331770019107,1.7328108168344416,0.8723337842055977,5.987941271229346,22.900000000000002,21.364952126475174,16.39785,1.6440867,1.90019,0.7160633187772925,11.781,-3.3068640897169805,46206918656,23028000000.0,2460000000.0,-1528000000.0,bad_quality_undervalued
EXE,Energy,-4.064901793339026,-2.5596902559690258,-16.91542288557214,-16.512674721629946,0.3274124679760888,0.6394492475184118,-45.71061093247589,0.0,15.132286513228651,37.093548,1.5088176,2.540786,,7.03,0.029210798808879904,27387131904,4221000000.0,-714000000.0,8000000.0,bad_quality_overvalued
EXPE,Consumer Cyclical,79.25497752087347,5.511881365016973,9.013220363742604,12.197794171353443,4.194605009633912,0.7211079274116523,6.636030843523639,45.4,61.153296408790425,23.865961,22.774456,2.1307147,0.5256819603524229,14.64,7.6065446865684185,30618370048,13691000000.0,1234000000.0,2329000000.0,bad_quality_undervalued
EXPD,Industrials,36.44033410525899,17.038177642961617,7.641826835771657,9.823324621492446,0.2559306922319807,1.7710248331335565,13.98268407577975,0.6,222.95948349948617,23.324106,8.416197,1.7403893,38.87351,15.996,3.5135119176101597,19436251136,10600515000.0,810073000.0,682895000.0,good_quality_overvalued
EXR,Real Estate,6.1278283223523005,2.9627121201018056,26.242146678039436,43.01722925651432,0.9340618969588533,0.9314158572695502,27.210609613771187,-14.2,11.289900008756263,29.409399,2.0489724,8.513138,,18.726,6.4085314217528,29131728896,3256902000.0,854681000.0,1866916000.0,bad_quality_undervalued
XOM,Energy,12.771847329402172,7.427090798831247,9.927869664285904,11.68823895273945,0.15816916630325553,1.3084045685351386,1.3594385369453565,-8.3,74.81051877170736,17.017443,1.8949277,1.5299575,,8.585,6.15377236760839,499140984832,339247000000.0,33680000000.0,30716000000.0,good_quality_undervalued
FFIV,Technology,,,0.0,0.0,0.07974875518393751,1.416082134564224,,16.3,,19.855083,3.7624857,4.376447,1.2181032515337422,14.019,5.638321814348671,13514783744,,,762007000.0,bad_quality_undervalued
FDS,Financial Services,27.306826294940617,13.870870614124758,25.715107755019062,32.230155899778964,0.712815465330658,1.3998668728155823,5.387607033139421,72.8,53.94055022545044,17.826254,4.769792,4.46477,0.24486612637362637,12.781,5.956490881265302,10366069760,2321748000.0,597040000.0,617454000.0,good_quality_undervalued
FICO,Technology,0.0,34.89826473811019,32.74680554069605,47.003193077997594,,0.8303727560158499,15.914926469817633,17.9,106.56998190171684,67.555725,-24.341505,21.5601,3.774062849162011,47.705,1.7226061029187933,42923335680,1990869000.0,651946000.0,739400000.0,good_quality_overvalued
FAST,Industrials,31.81705057655615,24.49127288207748,15.247813411078717,20.010601643254706,0.13422558969112075,4.67457429777325,2.7127826098792656,11.5,160.6215410813112,37.299065,11.76592,5.728982,3.243396956521739,25.649,2.06643199737602,45818105856,7546000000.0,1150600000.0,946800000.0,good_quality_overvalued
FRT,Real Estate,9.307874841483493,3.4629491491663633,24.550501807972378,34.78858199745187,1.4381575952029169,1.1618805582686476,6.209225953359701,-1.0999999999999999,14.105410863910842,24.865482,2.7666545,6.7629623,,16.978,3.8548181649569435,8503721472,1202452000.0,295208000.0,327803000.0,bad_quality_overvalued
FDX,Industrials,14.575764052147894,4.669793556780444,4.653913518185747,6.817096194527215,1.3327634109852533,1.193043929660632,0.2656996567570958,-13.3,100.34121903066406,15.802346,2.2896307,0.7176065,,0.0,4.689062513288561,63573475328,87926000000.0,4092000000.0,2981000000.0,bad_quality_undervalued
FIS,Technology,9.236845458020131,4.291972531375799,14.318159375925744,17.38915769724499,0.7351891960759332,0.8510009845749918,3.0108839385616926,22.0,29.975728155339805,200.21875,2.399356,3.1984706,9.100852272727273,14.617,4.057510650655916,33468796928,10127000000.0,1450000000.0,1358000000.0,bad_quality_overvalued
FITB,Financial Services,11.779078645965894,1.0867574332987362,28.0382891069914,22.430631285593115,0.9414609315347416,1.5,-2.0066492519591543,16.7,3.8759762735585435,12.662686,1.4500085,3.4510913,0.7582446706586827,0.0,8.594828226550499,28040118272,8253000000.0,2314000000.0,2410000000.0,bad_quality_undervalued
FSLR,Technology,16.195945209930283,10.656594603212492,30.716957394035454,33.13455162020489,0.09010279687679605,2.4496630952873772,26.74882375168821,45.7,34.69287164907083,19.194317,2.9746587,5.309715,0.4200069365426696,12.716,-1.1487961146226144,26817378304,4206289000.0,1292044000.0,-308077000.0,good_quality_undervalued
FE,Utilities,7.852268165395423,1.8791791560986857,7.259501187648457,17.6291567695962,1.9287836210357285,0.5555333199919952,4.677544677544677,4.5,25.88578894781339,20.386957,2.1164522,1.8964319,4.530434888888888,12.182,-4.205009938419528,27086737408,13472000000.0,978000000.0,-1139000000.0,bad_quality_undervalued
FI,Technology,11.567164179104477,4.056960713175081,15.306022682831443,28.739734063355492,0.9219742869809369,1.0595748521911812,7.138741947310533,49.0,26.50564942469161,9.860897,1.3638307,1.6216896,0.20124279591836733,6.916,14.75158758275791,34314950656,20456000000.0,3131000000.0,5062000000.0,bad_quality_undervalued
F,Consumer Cyclical,13.112523698003791,2.0613893602995836,3.177975263795191,2.8212030790520672,3.5878666220586597,1.1648433917592342,4.9951473117242084,172.70000000000002,64.86486486486487,10.965813,1.0786952,0.26964322,0.06349631152287204,18.836,13.182418736602358,51121119232,184992000000.0,5879000000.0,6739000000.0,bad_quality_undervalued
FTNT,Technology,116.82956219038694,17.87546988149256,29.302528627556327,30.279727324624734,0.6656178872673718,1.470559263181225,12.271904690091992,-11.4,61.0031649783368,32.45062,79.65152,9.2184105,,26.077,3.1100269612143006,60423913472,5955800000.0,1745200000.0,1879200000.0,good_quality_overvalued
FTV,Technology,8.174822841214691,4.894776123788647,13.365319811290476,18.349433550499054,0.3805135151051175,1.1581040028591851,2.7451239015382587,-74.2,36.62296295860979,20.795277,2.5793533,2.8546438,,11.753,7.869765751650405,17870925824,6231800000.0,832900000.0,1406400000.0,bad_quality_undervalued
FOXA,Communication Services,18.918241096806554,9.756413020047424,13.883435582822084,19.809815950920246,0.6240595218190937,2.9095616154642734,16.595135908440632,-25.8,70.2737658978228,14.761799,2.3931656,1.7702196,,9.105,10.263145824481814,29162598400,16300000000.0,2263000000.0,2993000000.0,good_quality_undervalued
FOX,Communication Services,18.918241096806554,9.756413020047424,13.883435582822084,19.809815950920246,0.6240595218190937,2.9095616154642734,16.595135908440632,-25.8,70.2737658978228,13.289888,2.1545413,1.690529,,8.288,10.746944953139396,27849775104,16300000000.0,2263000000.0,2993000000.0,good_quality_undervalued
BEN,Financial Services,4.345990163771548,1.6216483411238773,5.984699054807484,12.539478034820482,1.101185646392555,2.7125510366403307,3.4524652040575607,0.0,27.096572881492076,23.824175,0.9351277,1.2877697,,8.041,8.071083490693136,11294642176,8770700000.0,524900000.0,911600000.0,bad_quality_undervalued
FCX,Basic Materials,10.744553779648484,3.444063593932322,7.420938911805146,26.965232763700648,0.5538934076559923,2.4192139737991267,11.37606650623496,27.800000000000004,46.41007876312719,27.881119,3.0619767,2.201775,1.0029179496402876,7.733,4.108257198551983,57250553856,25455000000.0,1889000000.0,2352000000.0,good_quality_undervalued
GRMN,Technology,17.983746491959252,14.655854243490518,22.41476484551215,25.313936073018752,0.01718643728312453,3.5388962355871705,20.43992906233288,0.5,65.38482265819928,23.702837,4.362023,5.3294606,47.405674,17.606,3.3480967357570535,37003112448,6296903000.0,1411436000.0,1238900000.0,good_quality_overvalued
IT,Technology,92.24128861090858,14.689669935724528,20.00371445242701,18.464721716830123,2.1336610826173934,1.0573227721934102,6.102212374698576,-91.2,73.43471119156204,20.452402,30.679941,2.7455766,,13.926,7.798827546283733,17735806976,6267411000.0,1253715000.0,1383185000.0,good_quality_undervalued
GE,Industrials,33.895150449798365,5.324021439012506,16.939693039119426,17.469381427316417,0.9964326336469859,1.094295184926727,9.488514201652144,19.3,31.429267500406045,38.47925,16.117529,6.9354424,1.993743523316062,27.718,1.206642686646467,304812687360,38702000000.0,6556000000.0,3678000000.0,good_quality_overvalued
GEHC,Healthcare,23.596968979398532,6.023149687207229,10.131150874339163,13.343838958926394,1.1101112952877101,1.036428347116089,0.613747954173486,-4.1000000000000005,59.4517815588262,15.828157,3.4848208,1.7240031,,11.525,4.440730605730782,34904166400,19672000000.0,1993000000.0,1550000000.0,bad_quality_undervalued
GEV,Industrials,16.25811858369998,3.0144702340487517,4.442536138543009,1.3482181193645342,0.10926042321391159,1.0778917468833833,5.102439904930955,0.0,67.85471496552394,90.972176,17.443045,4.016803,,49.55,1.1234992883369552,151312957440,34935000000.0,1552000000.0,1700000000.0,bad_quality_overvalued
GEN,Technology,28.338475099162626,4.149725717973539,16.340533672172807,41.16899618805591,3.6646099603349493,0.5064889512451771,3.552631578947368,-19.2,25.395288802839627,29.164835,6.6649923,3.65921,,12.576,7.368194683580717,16367645696,3935000000.0,643000000.0,1206000000.0,bad_quality_overvalued
GNRC,Industrials,13.04008614917824,6.36592148756853,7.571428504918952,12.494477207452617,0.5916489661537326,1.966961299015053,6.79069383570651,-40.699999999999996,84.07820906494412,27.87023,3.2417314,1.9690593,,14.274,7.05428754016438,8570220544,4295834000.0,325256000.0,604568000.0,bad_quality_undervalued
GD,Industrials,17.141821148529214,6.768074445239799,7.92606253667533,10.05113588733339,0.4838870507183973,1.3681552962298025,12.878501135503406,15.8,85.39012168933428,22.071335,3.7568438,1.784791,1.3969199367088607,15.89,3.476452558819454,91932794880,47716000000.0,3782000000.0,3196000000.0,good_quality_undervalued
GIS,Consumer Defensive,24.94999565179581,6.940198541929359,11.778350250941672,16.869027947410014,1.6628293764675188,0.6714392984867575,-1.8663255645307495,115.5,58.923349994405996,9.1361065,2.718376,1.348996,0.07910048917748919,10.439,8.872981892684463,25841369088,19486600000.0,2295200000.0,2292900000.0,good_quality_undervalued
GM,Consumer Cyclical,9.525621511922882,2.1475473707914974,3.205258159857449,6.820243061853801,2.0721239218670724,1.127564535397081,9.078106632837141,-49.6,67.0007613641644,13.421757,0.988614,0.35724187,,11.424,-8.930753655880414,66959634432,187442000000.0,6008000000.0,-5980000000.0,bad_quality_undervalued
GPC,Consumer Cyclical,20.843697628560104,4.688533066289195,3.84933193094317,6.142812941302751,1.3240021054053723,1.1556768144059268,1.714805282320389,0.0,121.80121513034608,22.127367,3.7362318,0.7432825,,12.362,3.8241459807815543,17884045312,23486569000.0,904076000.0,683912000.0,bad_quality_overvalued
GILD,Healthcare,2.4831867563372994,0.8136282735825069,1.669332962370453,36.534047436878346,1.3818416968442835,1.5972175941352882,6.040713969612037,143.0,48.73972370539876,19.603716,7.302081,5.4022684,0.13708892307692308,12.273,6.558022543423614,157135781888,28754000000.0,480000000.0,10305000000.0,bad_quality_undervalued
GPN,Industrials,7.048099865506834,3.349022094249647,15.539100251793656,20.388804790550942,0.7547066100208943,0.9654479638761664,4.676355977506259,113.1,21.55222657671621,11.151745,0.76710296,1.7694392,0.09860075154730327,7.272,16.02857490547531,17829195776,10105894000.0,1570365000.0,2857766000.0,bad_quality_undervalued
GL,Financial Services,20.18203682202687,3.6826087992780066,18.531485172641588,14.825188138113269,0.5163776594942626,1.5,6.067627309462834,37.5,19.872173034003332,9.609579,1.869283,1.80551,0.25625544,8.214,12.412217233228443,10726488064,5778069000.0,1070762000.0,1331395000.0,bad_quality_undervalued
GDDY,Technology,135.370611183355,11.376496587901013,20.486748884807138,20.399282777923556,5.62736598757405,0.7233175214942188,7.500999036223878,14.399999999999999,55.53100031571022,21.944733,187.40413,3.6123316,1.5239397916666668,16.464,7.168871226243429,17591332864,4573200000.0,936900000.0,1261100000.0,good_quality_undervalued
GS,Financial Services,11.702023017148102,0.8518042067528575,26.678128270294515,21.342502616235613,2.8079199318010426,1.5,15.691615860249925,45.800000000000004,3.1928934373605284,15.722731,2.2241027,4.086632,0.3432910698689956,0.0,-6.530945821174907,234315218944,53512000000.0,14276000000.0,-15303000000.0,bad_quality_undervalued
HAL,Energy,23.805444507900248,9.774494860671435,10.900453277545328,17.163528591352858,0.8187702265372169,2.0466115702479337,-0.32148753149708925,-96.89999999999999,89.67053581897058,17.099339,2.1333554,0.99445206,,6.75,11.006539411062159,22014185472,22944000000.0,2501000000.0,2423000000.0,good_quality_undervalued
HIG,Financial Services,18.915303702802944,3.844680351471261,11.791237113402062,9.43298969072165,0.2654587462759166,1.5,8.442252363337444,47.3,32.60625084963605,11.156991,2.1061974,1.3742834,0.23587718816067654,7.88,15.023768991278436,38365872128,26384000000.0,3111000000.0,5764000000.0,good_quality_undervalued
HAS,Consumer Cyclical,33.310297166551486,6.081731148368374,9.324144601620118,17.58916696892758,2.9462681409813407,1.600299721687005,-17.344552595287112,3.1,65.22562023878996,17.878103,27.348066,2.5509963,5.76713,13.221,5.847215778218754,11114691584,4135500000.0,385600000.0,649900000.0,good_quality_undervalued
HCA,Healthcare,0.0,9.678557626064894,8.158293556931008,14.93845870572072,,1.0815049087434934,8.673500800394041,42.6,118.63458404046175,18.97218,-21.153763,1.5448127,0.44535633802816904,10.627,4.908138459636056,114890809344,70603000000.0,5760000000.0,5639000000.0,bad_quality_undervalued
DOC,Real Estate,2.8941079902624316,1.2194748236493114,9.003761966991416,17.449727804524358,1.0740355393633063,1.1265825243162102,23.816840233598946,0.0,13.544058895826138,71.36,1.6319063,4.4260874,,14.814,8.634499207566755,12397904896,2700449000.0,243142000.0,1070497000.0,bad_quality_undervalued
HSIC,Healthcare,11.494252873563218,3.816793893129771,3.077408664089008,5.768168547305295,0.8458591217211907,1.4209775240813414,2.7068644136477835,7.7,124.02622822470151,23.154573,2.5893393,0.6879812,3.0070874025974024,13.338,7.426048012069282,8901100544,12673000000.0,390000000.0,661000000.0,bad_quality_undervalued
HSY,Consumer Defensive,47.11351034455551,17.156583360244618,19.828484655287955,26.13103263153168,1.1554514923046315,0.9567277729072057,0.333820212320797,-38.2,86.52493449956712,27.761194,8.262994,3.282942,,17.26,5.105393569832298,37718032384,11202263000.0,2221239000.0,1925654000.0,good_quality_overvalued
HPE,Technology,10.392488716956802,3.619039600348012,8.560427523483918,8.278288578351646,0.7985170857511283,1.2881453817425788,3.4048395400720786,-45.2,42.27638853807078,24.141176,1.1090094,0.8185977,,9.874,7.2908272046142475,27075117056,30127000000.0,2579000000.0,1974000000.0,bad_quality_undervalued
HLT,Consumer Cyclical,0.0,9.290642779324537,13.737247180955789,21.165204940039377,,0.6961702127659575,9.174401563263313,28.999999999999996,67.63103740467255,39.83745,-12.969807,13.255849,1.3737051724137932,27.441,2.8115130538929676,64555986944,11174000000.0,1535000000.0,1815000000.0,good_quality_overvalued
HOLX,Healthcare,11.20664038511064,6.275166668515459,13.795878551396171,19.15376173637361,0.5203748093266507,3.7536839950880068,1.7418058209066323,11.1,45.48580683091327,29.863455,3.278515,4.042247,2.690401351351351,12.579,5.4581434764147545,16575233024,4100500000.0,565700000.0,904700000.0,good_quality_overvalued
HD,Consumer Cyclical,222.98192771084337,15.403822345217907,9.281943904610253,13.494740273581002,9.381024096385541,1.1054394473326123,4.483555928184503,-1.4000000000000001,165.954701983999,23.418827,28.138678,2.0563102,,15.815,4.777077586465006,341736128512,159514000000.0,14806000000.0,16325000000.0,bad_quality_overvalued
HON,Industrials,30.640743326709273,7.586839725517315,14.81895163385111,19.897137513637073,1.7307589021966807,1.3129469326307865,5.007910097648792,32.4,51.19687217405181,20.044306,7.188741,3.1484811,0.6186514197530865,14.979,3.852439734061555,128048726016,38498000000.0,5705000000.0,4933000000.0,good_quality_undervalued
HRL,Consumer Defensive,10.071258610206895,5.992216143697428,6.753222959840688,8.530000133380343,0.35763878289893436,2.32007312232768,-1.5624512283639733,3.1,88.73120551966474,16.562044,1.5438526,1.0349026,5.342594838709678,11.394,8.095675269640266,12479465472,11920797000.0,805038000.0,1010297000.0,bad_quality_undervalued
HST,Real Estate,10.546224844908458,5.341814837522993,12.262491203377902,13.56439127375088,0.8538356786200636,0.6521116678596993,7.023159480323857,96.6,43.56223175965665,16.433964,1.798472,2.0393887,0.17012385093167703,10.752,7.829006512509785,12134362112,5684000000.0,697000000.0,950000000.0,bad_quality_undervalued
HWM,Industrials,25.36231884057971,10.98013119117787,15.545087483176312,22.05921938088829,0.7621870882740448,2.170432537120723,11.897590361445783,17.299999999999997,70.63409069303165,55.57183,15.626139,9.956765,3.2122445086705205,36.554,1.2303979556470441,79405203456,7430000000.0,1155000000.0,977000000.0,good_quality_overvalued
HPQ,Technology,0.0,6.953318800270615,5.1812020388730184,7.845553501745739,,0.7236727437515251,-0.2959901708924383,23.1,134.20281139592575,8.712727,-24.958332,0.41134283,0.37717432900432896,6.583,14.028007223108633,22504978432,53559000000.0,2775000000.0,3157000000.0,bad_quality_undervalued
HUBB,Industrials,23.79830492916807,11.645281549909418,13.818957093364128,19.3941547481567,0.5261450907199462,1.6396954952126825,4.757207467103426,14.099999999999998,84.27033582368882,26.381489,6.089882,3.9426298,1.8710275886524825,17.698,3.6166427383255013,22418581504,5628500000.0,777800000.0,810800000.0,good_quality_overvalued
HUM,Healthcare,7.370992366412215,2.5968717055014094,1.024957328827031,0.8199658630616249,0.7157862595419847,1.5,10.704683475285313,-59.3,253.3638847651628,21.2243,1.4746754,0.21615689,,4.714,8.753747444500313,27314016256,117761000000.0,1207000000.0,2391000000.0,bad_quality_undervalued
HBAN,Financial Services,9.827760891590678,0.9499094158546736,26.269465132024372,21.015572105619498,0.8323708206686931,1.5,1.1228262357935095,24.2,3.616021152622044,11.104896,1.1874673,3.3178039,0.45888,0.0,6.7175126534539595,24890165248,7385000000.0,1940000000.0,1672000000.0,bad_quality_undervalued
HII,Industrials,11.78739819974282,4.530104604233589,4.768097095795405,4.2132639791937585,0.730390055722246,1.0792377131394182,0.7071765322158199,43.9,95.00864838151716,21.053755,2.4052436,0.9979907,0.47958439635535305,13.749,0.21688600029777313,11987864576,11535000000.0,550000000.0,26000000.0,bad_quality_undervalued
IBM,Technology,22.056615519830082,4.390741753234919,9.597947508485651,16.053415772951094,2.138499285897389,1.0404320801400035,1.4435822825735531,0.0,45.74667395662475,35.45173,9.963488,4.2510576,,18.564,4.229794895677895,278027665408,62753000000.0,6023000000.0,11760000000.0,bad_quality_overvalued
IEX,Industrials,13.308034890768702,7.486694439090923,15.449094468918256,21.001590797846305,0.5234405881887896,2.529299666507861,-0.15577751305782095,8.3,48.46040947029784,27.044373,3.190614,3.755232,3.2583581927710843,15.381,4.693419405935733,12847775744,3268800000.0,505000000.0,603000000.0,good_quality_overvalued
IDXX,Healthcare,55.654721048471366,26.958626580147282,22.780399968800545,28.950246106225936,0.6186547718222066,1.3108680832574846,6.46145962540355,21.4,118.34132243976896,57.475056,37.19754,13.9358,2.6857502803738322,40.959,1.3741927511111514,58076205056,3897504000.0,887867000.0,798079000.0,good_quality_overvalued
ITW,Industrials,105.1869722557298,23.149930311276297,21.93986664989307,26.820983771543588,2.436067551266586,1.3593314763231197,-1.297572484013162,-28.1,105.5153647043207,24.032007,22.406404,4.5473123,,17.395,3.937697080243538,72224956416,15898000000.0,3488000000.0,2844000000.0,good_quality_overvalued
INCY,Healthcare,0.9460127368730037,0.5990644932463582,0.7690009730697581,2.388323917403896,0.01263013294937853,1.9727964907814188,14.762440913625726,290.7,77.90165607397947,17.298304,4.303605,4.1629453,0.05950568971448229,12.949,1.1737165812494086,20036694016,4241217000.0,32615000.0,235174000.0,good_quality_undervalued
IR,Industrials,8.238530307495823,4.656353762951282,11.590877677954389,20.10089841050449,0.47291482463896256,2.289020836769476,5.219528511801748,13.0,40.17257271041322,58.177776,3.0655737,4.185394,4.475213538461539,17.636,3.996678470339058,31215921152,7235000000.0,838600000.0,1247600000.0,good_quality_overvalued
PODD,Healthcare,34.524595576097724,13.547300579719531,20.192122031280167,14.911179764433289,1.148976559920766,3.5792959878879635,22.067055565376233,14.799999999999999,67.09201023415487,96.27035,16.831165,9.24415,6.504753378378378,46.222,1.2710248564891369,23311896576,2071600000.0,418300000.0,296300000.0,good_quality_overvalued
INTC,Technology,-18.893925657298276,-9.545766852431484,-35.321368712453626,-8.86612304853016,0.5037876498438602,1.3268659227275277,-2.0782621523935974,0.0,27.025472682393058,575.0,1.545699,3.0794923,,18.256,-9.513566530602086,164564992000,53101000000.0,-18756000000.0,-15656000000.0,bad_quality_overvalued
ICE,Financial Services,9.961297789995298,1.9752130131680867,23.416376158489925,37.522319530652155,0.7488335081564004,0.9948857101381305,18.7619913157629,24.6,8.435178013024643,28.07818,3.0730503,9.066595,1.1413894308943089,17.588,4.363156792903855,88399298560,11761000000.0,2754000000.0,3857000000.0,bad_quality_undervalued
IFF,Basic Materials,1.7512251369270684,0.8476645620399762,2.115987460815047,7.384186694531522,0.6913375612568463,1.8446803600276944,0.043557801202195316,-31.0,40.05999930233369,14.631235,1.2139155,1.5612864,,13.367,3.4824734722988184,17286563840,11484000000.0,243000000.0,602000000.0,bad_quality_undervalued
IP,Consumer Cyclical,6.815122965863209,2.442982456140351,2.991567753370213,2.5565282775659273,0.7161385048329867,1.5086895255988728,-1.570099386762529,0.0,81.66228070175438,12.556666,1.1483355,0.81742424,,14.654,3.805702632617489,19891202048,18619000000.0,557000000.0,757000000.0,bad_quality_undervalued
IPG,Communication Services,18.157160162216254,3.762455117921182,6.448927672867738,13.377666788256311,1.120398167167009,1.0869030539044886,-1.8146253661851544,580.0,58.3423370330354,17.616438,2.5553901,1.0779074,0.030373168965517238,7.011,9.696007791440959,9420371968,10691700000.0,689500000.0,913400000.0,bad_quality_undervalued
INTU,Technology,19.62962962962963,10.468640077926295,20.54590834262652,26.22271785884977,0.33683409436834094,1.3603664416586307,15.634019035922627,-18.5,50.952432490935664,45.452366,9.558644,9.514204,,0.0,3.2900725373627733,184889540608,18831000000.0,3869000000.0,6083000000.0,good_quality_overvalued
ISRG,Healthcare,14.133153215648333,12.391694054377055,27.808575088899794,28.123465954670085,,4.074371168280525,17.23726505804242,25.0,44.560694011694906,74.09103,11.773054,20.945066,2.9636412,56.945,0.6476128452406733,201323986944,8352100000.0,2322600000.0,1303800000.0,good_quality_overvalued
IVZ,Financial Services,5.321465119952747,2.868684026376491,12.77072688313829,13.71518048458876,0.5183002630512572,3.1419797687861273,6.133230704639284,450.0,22.462965911236665,15.7959175,0.9399668,1.6494288,0.03510203888888889,11.756,10.824430867127143,10355278848,6067000000.0,774800000.0,1120900000.0,bad_quality_undervalued
INVH,Real Estate,4.6523314492387025,2.427240197570701,17.332075318964684,28.303070476551216,0.8406785282497352,0.8245035825703276,7.674451686854875,46.7,14.00432523458299,29.673685,1.7953128,6.4250875,0.6354108137044967,17.195,4.990500975688826,17281050624,2618942000.0,453917000.0,862411000.0,bad_quality_undervalued
IQV,Healthcare,22.630624690951045,5.104278969478419,8.912690684842584,14.728984096072702,2.3332783912971813,0.8378611470461406,2.8096636412172984,24.5,57.26978698092866,30.977959,6.2176876,2.4082286,1.2644064897959184,17.668,5.519514915995593,38300467200,15405000000.0,1373000000.0,2114000000.0,bad_quality_overvalued
IRM,Real Estate,0.0,0.9625201319754674,2.9294091993881533,19.722503211023124,,0.5478041314751683,12.218698685416044,0.0,32.85714171227777,157.44443,-28.482412,3.784878,,19.702,-2.6152621184043197,25131018240,6149909000.0,180156000.0,-657242000.0,bad_quality_overvalued
JBHT,Industrials,14.22058261230214,6.867991535404889,4.7230608501354,6.876900563604288,0.36809071105902225,1.0553878334247098,-5.78706458820242,18.099999999999998,145.41399641734446,28.794115,4.436713,1.3370857,1.5908350828729285,11.293,3.8347074608309892,16110303232,12087204000.0,570886000.0,617783000.0,bad_quality_undervalued
JBL,Technology,43.423661599471245,3.5431160006471445,2.2045500301993157,4.818468559157103,2.2247191011235956,1.0004375091147732,3.181802444344424,69.19999999999999,160.71833036725448,33.22635,13.973147,0.7083288,0.4801495664739885,10.75,5.5519725141934035,21109614592,29802000000.0,657000000.0,1172000000.0,bad_quality_undervalued
JKHY,Technology,21.388265240995068,14.972158069888994,19.18706278985959,23.942991334103485,,1.2719006166664177,7.210196326589012,20.9,78.03256930915876,25.957447,5.701125,5.130628,1.241983110047847,18.811,3.3061869540576794,12411215872,2375288000.0,455748000.0,410338000.0,good_quality_overvalued
J,Industrials,7.947029326190594,2.571296156821552,2.4051639169218597,7.179131992655228,0.7443011947625897,1.300940135766551,4.598249830166071,-63.4,106.90731466287376,49.910854,4.2117486,1.2861838,,14.064,3.9261368806823347,15472512000,12029783000.0,289336000.0,607472000.0,bad_quality_overvalued
JNJ,Healthcare,19.675479087984332,7.809932039266202,15.836345008500242,24.936670382004255,0.512435305637152,1.1107291190556627,4.300191406662831,91.0,49.316506018744725,19.681467,6.1887274,5.331097,0.21627985714285716,16.242,3.676092899364765,491255267328,88821000000.0,14066000000.0,18059000000.0,good_quality_overvalued
JCI,Industrials,25.458343003016942,8.674451092543293,13.947279199864385,11.98508221732497,0.7642917923725536,0.9287999268805411,2.8058556988497734,181.29999999999998,62.19457550278078,43.174904,5.368033,3.1490707,0.2381406729178158,20.91,1.2986930759930113,74305470464,23596000000.0,3291000000.0,965000000.0,good_quality_overvalued
JPM,Financial Services,16.96001253052866,1.4607473642292648,34.50858421024676,27.606867368197403,1.3177678255471954,1.5,9.349346894522174,16.0,4.232997086549612,14.768086,2.3849804,4.900356,0.923005375,0.0,-5.126655629610765,819481608192,169439000000.0,58471000000.0,-42012000000.0,good_quality_undervalued
K,Consumer Defensive,35.57615894039735,8.59355003839263,10.534159541924856,14.691348341046357,1.68,0.8055793991416309,-2.842554488645024,-16.2,81.57793703608907,22.800545,6.9081125,2.291632,,15.326,3.8987459472880293,29034977280,12749000000.0,1343000000.0,1132000000.0,bad_quality_overvalued
KVUE,Consumer Defensive,10.653702937525859,4.023280340611695,6.664509867356842,17.049498544160464,0.901841125362019,0.9627112737410699,0.07122507122507123,3.8,60.368735596265765,22.186666,2.997658,2.128037,5.838596315789474,11.254,4.180585869385574,31933323264,15455000000.0,1030000000.0,1335000000.0,bad_quality_undervalued
KDP,Consumer Defensive,5.943983830384028,2.6969867115852515,9.387010618200769,21.555598983779557,0.7125355772800396,0.4942500309138123,3.6249493722154718,8.3,28.73104997192588,23.913794,1.4881974,2.3301036,2.8811799999999996,12.98,4.237524774612972,37687095296,15351000000.0,1441000000.0,1597000000.0,bad_quality_undervalued
KEY,Financial Services,-0.8857834507042254,-0.08601897760300906,-3.664921465968586,-2.931937172774869,0.7831756161971831,1.5,-29.316170555108606,0.0,2.3470892460249617,22.0,1.1267071,3.2928736,,0.0,3.0655203483963325,19539912704,4393000000.0,-161000000.0,599000000.0,bad_quality_overvalued
KEYS,Technology,12.027424094025466,6.624231308663287,12.331793532837919,16.730267121912032,0.39764936336924583,2.9831814996496147,-8.87628111273792,-50.5,53.71669004207573,55.003185,5.234747,5.66945,,24.987,3.021033806176233,29724923904,4979000000.0,614000000.0,898000000.0,good_quality_overvalued
KMB,Consumer Defensive,302.9761904761905,15.381361054031187,12.688204207797387,16.487187157243994,9.016666666666667,0.7966876070816676,-1.8256570897166071,-50.2,121.22567387888313,17.796955,26.203289,1.769665,,10.682,7.199568238873079,34904870912,20058000000.0,2545000000.0,2513000000.0,good_quality_undervalued
KIM,Real Estate,3.8562139176668264,2.0225854430766166,20.1660371504565,32.27940505072621,0.8052886319112227,3.5816023533003096,14.22081417517102,0.2,10.02966238724216,24.53012,1.3148209,6.494264,122.6506,17.068,7.293613194865715,13787693056,2037014000.0,410785000.0,1005621000.0,bad_quality_undervalued
